Home offset is 0
theta0 (Initial angle from Home) is (deg) 35.494
angle from Home(deg)	angle from theta0(deg)	photocurrent
64.8	100.294	9.12166666666667E-05
64.9	100.394	9.1166E-05
65.0	100.494	9.1928E-05
65.1	100.594	9.20156666666667E-05
65.2	100.694	9.249E-05
65.3	100.794	9.2714E-05
65.4	100.894	9.26293333333333E-05
65.5	100.994	9.33373333333333E-05
65.6	101.094	9.34896666666667E-05
65.7	101.194	9.3354E-05
65.8	101.294	9.3835E-05
65.9	101.394	9.50986666666667E-05
66.0	101.494	9.42046666666667E-05
66.1	101.594	9.55186666666667E-05
66.2	101.694	9.59996666666667E-05
66.3	101.794	9.67213333333333E-05
66.4	101.894	9.57763333333333E-05
66.5	101.994	9.71716666666667E-05
66.6	102.094	9.61386666666667E-05
66.7	102.194	9.74226666666667E-05
66.8	102.294	9.68973333333333E-05
66.9	102.394	9.69956666666667E-05
67.0	102.494	9.73816666666667E-05
67.1	102.594	9.74323333333333E-05
67.2	102.694	9.72936666666667E-05
67.3	102.794	9.7934E-05
67.4	102.894	9.7985E-05
67.5	102.994	9.85336666666667E-05
67.6	103.094	9.81983333333333E-05
67.7	103.194	9.88723333333333E-05
67.8	103.294	9.89436666666667E-05
67.9	103.394	9.94953333333333E-05
68.0	103.494	9.99966666666667E-05
68.1	103.594	9.98873333333333E-05
68.2	103.694	0.000100506666666667
68.3	103.794	0.000100226666666667
68.4	103.894	0.000100593333333333
68.5	103.994	0.000101096666666667
68.6	104.094	0.00010127
68.7	104.194	0.000101016666666667
68.8	104.294	0.000101186666666667
68.9	104.394	0.000100966666666667
69.0	104.494	0.00010146
69.1	104.594	0.00010146
69.2	104.694	0.000101886666666667
69.3	104.794	0.000102416666666667
69.4	104.894	0.000102383333333333
69.5	104.994	0.00010209
69.6	105.094	0.000102286666666667
69.7	105.194	0.000102116666666667
69.8	105.294	0.000102813333333333
69.9	105.394	0.000102776666666667
70.0	105.494	0.000102473333333333
70.1	105.594	0.000103003333333333
70.2	105.694	0.000102466666666667
70.3	105.794	0.00010334
70.4	105.894	0.00010319
70.5	105.994	0.00010342
70.6	106.094	0.000103086666666667
70.7	106.194	0.00010354
70.8	106.294	0.000103986666666667
70.9	106.394	0.00010377
71.0	106.494	0.000103993333333333
71.1	106.594	0.000104056666666667
71.2	106.694	0.000103853333333333
71.3	106.794	0.00010415
71.4	106.894	0.000104436666666667
71.5	106.994	0.000104906666666667
71.6	107.094	0.000104673333333333
71.7	107.194	0.000104686666666667
71.8	107.294	0.000105333333333333
71.9	107.394	0.00010463
72.0	107.494	0.000104703333333333
72.1	107.594	0.00010461
72.2	107.694	0.00010501
72.3	107.794	0.000105213333333333
72.4	107.894	0.00010537
72.5	107.994	0.0001049
72.6	108.094	0.000105006666666667
72.7	108.194	0.00010525
72.8	108.294	0.0001053
72.9	108.394	0.000105266666666667
73.0	108.494	0.00010559
73.1	108.594	0.000105466666666667
73.2	108.694	0.00010553
73.3	108.794	0.00010609
73.4	108.894	0.000105593333333333
73.5	108.994	0.00010595
73.6	109.094	0.00010556
73.7	109.194	0.000105493333333333
73.8	109.294	0.000105826666666667
73.9	109.394	0.00010567
74.0	109.494	0.0001058
74.1	109.594	0.000105963333333333
74.2	109.694	0.000105656666666667
74.3	109.794	0.000105433333333333
74.4	109.894	0.000105346666666667
74.5	109.994	0.000105863333333333
74.6	110.094	0.000105806666666667
74.7	110.194	0.00010564
74.8	110.294	0.000105613333333333
74.9	110.394	0.000105796666666667
75.0	110.494	0.00010558
75.1	110.594	0.000105453333333333
75.2	110.694	0.000105543333333333
75.3	110.794	0.00010579
75.4	110.894	0.000105663333333333
75.5	110.994	0.000105613333333333
75.6	111.094	0.00010568
75.7	111.194	0.000105726666666667
75.8	111.294	0.000105583333333333
75.9	111.394	0.00010541
76.0	111.494	0.000105466666666667
76.1	111.594	0.00010537
76.2	111.694	0.00010527
76.3	111.794	0.000105183333333333
76.4	111.894	0.00010512
76.5	111.994	0.00010512
76.6	112.094	0.000105236666666667
76.7	112.194	0.00010547
76.8	112.294	0.000104823333333333
76.9	112.394	0.00010512
77.0	112.494	0.000104946666666667
77.1	112.594	0.000104786666666667
77.2	112.694	0.00010492
77.3	112.794	0.000104296666666667
77.4	112.894	0.000104363333333333
77.5	112.994	0.000104573333333333
77.6	113.094	0.000104416666666667
77.7	113.194	0.000104343333333333
77.8	113.294	0.00010423
77.9	113.394	0.000103996666666667
78.0	113.494	0.000103916666666667
78.1	113.594	0.000103906666666667
78.2	113.694	0.000103986666666667
78.3	113.794	0.00010369
78.4	113.894	0.000103633333333333
78.5	113.994	0.000103363333333333
78.6	114.094	0.000103266666666667
78.7	114.194	0.00010331
78.8	114.294	0.000103083333333333
78.9	114.394	0.000102926666666667
79.0	114.494	0.000102986666666667
79.1	114.594	0.000102896666666667
79.2	114.694	0.00010277
79.3	114.794	0.00010282
79.4	114.894	0.00010248
79.5	114.994	0.000102553333333333
79.6	115.094	0.0001024
79.7	115.194	0.00010209
79.8	115.294	0.000102023333333333
79.9	115.394	0.000101906666666667
80.0	115.494	0.000101723333333333
80.1	115.594	0.0001016
80.2	115.694	0.0001014
80.3	115.794	0.000101486666666667
80.4	115.894	0.000101333333333333
80.5	115.994	0.000101123333333333
80.6	116.094	0.000101113333333333
80.7	116.194	0.00010095
80.8	116.294	0.000100536666666667
80.9	116.394	0.000100376666666667
81.0	116.494	0.00010031
81.1	116.594	0.000100223333333333
81.2	116.694	9.99633333333333E-05
81.3	116.794	9.98513333333333E-05
81.4	116.894	9.96246666666667E-05
81.5	116.994	9.94553333333333E-05
81.6	117.094	9.9374E-05
81.7	117.194	9.92316666666667E-05
81.8	117.294	9.91533333333333E-05
81.9	117.394	9.90553333333333E-05
82.0	117.494	9.86963333333333E-05
82.1	117.594	9.85403333333333E-05
82.2	117.694	9.83236666666667E-05
82.3	117.794	9.82153333333333E-05
82.4	117.894	9.78933333333333E-05
82.5	117.994	9.7765E-05
82.6	118.094	9.75816666666667E-05
82.7	118.194	9.7409E-05
82.8	118.294	9.71786666666667E-05
82.9	118.394	9.69686666666667E-05
83.0	118.494	9.6823E-05
83.1	118.594	9.6684E-05
83.2	118.694	9.63996666666667E-05
83.3	118.794	9.6179E-05
83.4	118.894	9.59016666666667E-05
83.5	118.994	9.58573333333333E-05
83.6	119.094	9.5539E-05
83.7	119.194	9.54336666666667E-05
83.8	119.294	9.53393333333333E-05
83.9	119.394	9.5099E-05
84.0	119.494	9.49223333333333E-05
84.1	119.594	9.48073333333333E-05
84.2	119.694	9.4533E-05
84.3	119.794	9.4431E-05
84.4	119.894	9.42043333333333E-05
84.5	119.994	9.40113333333333E-05
84.6	120.094	9.37976666666667E-05
84.7	120.194	9.35333333333333E-05
84.8	120.294	9.33303333333334E-05
84.9	120.394	9.32353333333333E-05
85.0	120.494	9.29813333333333E-05
85.1	120.594	9.26763333333333E-05
85.2	120.694	9.2558E-05
85.3	120.794	9.23746666666667E-05
85.4	120.894	9.2104E-05
85.5	120.994	9.2006E-05
85.6	121.094	9.17146666666667E-05
85.7	121.194	9.15416666666667E-05
85.8	121.294	9.1257E-05
85.9	121.394	9.10913333333333E-05
86.0	121.494	9.08913333333333E-05
86.1	121.594	9.0651E-05
86.2	121.694	9.04513333333333E-05
86.3	121.794	9.02406666666667E-05
86.4	121.894	9.00003333333333E-05
86.5	121.994	8.9746E-05
86.6	122.094	8.9492E-05
86.7	122.194	8.93433333333333E-05
86.8	122.294	8.9035E-05
86.9	122.394	8.88386666666667E-05
87.0	122.494	8.8588E-05
87.1	122.594	8.8303E-05
87.2	122.694	8.81443333333333E-05
87.3	122.794	8.7795E-05
87.4	122.894	8.7602E-05
87.5	122.994	8.7358E-05
87.6	123.094	8.71443333333333E-05
87.7	123.194	8.6901E-05
87.8	123.294	8.6657E-05
87.9	123.394	8.6318E-05
88.0	123.494	8.61146666666667E-05
88.1	123.594	8.59316666666667E-05
88.2	123.694	8.5725E-05
88.3	123.794	8.54713333333333E-05
88.4	123.894	8.52613333333333E-05
88.5	123.994	8.49833333333333E-05
88.6	124.094	8.4746E-05
88.7	124.194	8.45126666666667E-05
88.8	124.294	8.4272E-05
88.9	124.394	8.4004E-05
89.0	124.494	8.38386666666667E-05
89.1	124.594	8.35913333333333E-05
89.2	124.694	8.3354E-05
89.3	124.794	8.31233333333333E-05
89.4	124.894	8.28966666666667E-05
89.5	124.994	8.27106666666667E-05
89.6	125.094	8.247E-05
89.7	125.194	8.2206E-05
89.8	125.294	8.19986666666667E-05
89.9	125.394	8.17923333333333E-05
90.0	125.494	8.1535E-05
90.1	125.594	8.12636666666667E-05
0	35.494	5.36416666666667E-08
0.1	35.594	5.3899E-08
0.2	35.694	5.39093333333333E-08
0.3	35.794	5.39533333333333E-08
0.4	35.894	5.42106666666667E-08
0.5	35.994	5.43256666666667E-08
0.6	36.094	5.48236666666667E-08
0.7	36.194	5.4807E-08
0.8	36.294	5.49763333333333E-08
0.9	36.394	5.5E-08
1.0	36.494	5.53386666666667E-08
1.1	36.594	5.51763333333333E-08
1.2	36.694	5.5569E-08
1.3	36.794	5.5884E-08
1.4	36.894	5.5915E-08
1.5	36.994	5.63483333333333E-08
1.6	37.094	5.6348E-08
1.7	37.194	5.68193333333333E-08
1.8	37.294	5.6721E-08
1.9	37.394	5.68123333333333E-08
2.0	37.494	5.69343333333333E-08
2.1	37.594	5.70663333333333E-08
2.2	37.694	5.72763333333333E-08
2.3	37.794	5.7419E-08
2.4	37.894	5.76626666666667E-08
2.5	37.994	5.77813333333333E-08
2.6	38.094	5.7927E-08
2.7	38.194	5.81166666666667E-08
2.8	38.294	5.83536666666667E-08
2.9	38.394	5.8496E-08
3.0	38.494	5.86756666666667E-08
3.1	38.594	5.89126666666667E-08
3.2	38.694	5.92413333333333E-08
3.3	38.794	5.93866666666667E-08
3.4	38.894	5.9597E-08
3.5	38.994	5.97293333333333E-08
3.6	39.094	5.9858E-08
3.7	39.194	6.00543333333333E-08
3.8	39.294	6.01763333333333E-08
3.9	39.394	6.03623333333333E-08
4.0	39.494	6.06066666666667E-08
4.1	39.594	6.07146666666667E-08
4.2	39.694	6.1169E-08
4.3	39.794	6.1284E-08
4.4	39.894	6.15516666666667E-08
4.5	39.994	6.167E-08
4.6	40.094	6.16836666666667E-08
4.7	40.194	6.19343333333333E-08
4.8	40.294	6.21683333333333E-08
4.9	40.394	6.22836666666667E-08
5.0	40.494	6.25776666666667E-08
5.1	40.594	6.26966666666667E-08
5.2	40.694	6.2917E-08
5.3	40.794	6.32046666666667E-08
5.4	40.894	6.3344E-08
5.5	40.994	6.3486E-08
5.6	41.094	6.36856666666667E-08
5.7	41.194	6.4055E-08
5.8	41.294	6.42546666666667E-08
5.9	41.394	6.42716666666667E-08
6.0	41.494	6.44853333333333E-08
6.1	41.594	6.45596666666667E-08
6.2	41.694	6.47836666666667E-08
6.3	41.794	6.49866666666667E-08
6.4	41.894	6.5346E-08
6.5	41.994	6.54166666666667E-08
6.6	42.094	6.57586666666667E-08
6.7	42.194	6.5769E-08
6.8	42.294	6.58026666666667E-08
6.9	42.394	6.6274E-08
7.0	42.494	6.63283333333333E-08
7.1	42.594	6.666E-08
7.2	42.694	6.6755E-08
7.3	42.794	6.6948E-08
7.4	42.894	6.70866666666667E-08
7.5	42.994	6.7314E-08
7.6	43.094	6.74456666666667E-08
7.7	43.194	6.7605E-08
7.8	43.294	6.7876E-08
7.9	43.394	6.80286666666667E-08
8.0	43.494	6.81333333333333E-08
8.1	43.594	6.83706666666667E-08
8.2	43.694	6.84216666666667E-08
8.3	43.794	6.87533333333333E-08
8.4	43.894	6.90213333333333E-08
8.5	43.994	6.90383333333333E-08
8.6	44.094	6.93023333333333E-08
8.7	44.194	6.94546666666667E-08
8.8	44.294	6.9665E-08
8.9	44.394	6.9912E-08
9.0	44.494	7.01116666666667E-08
9.1	44.594	7.021E-08
9.2	44.694	7.03593333333333E-08
9.3	44.794	7.06166666666667E-08
9.4	44.894	7.11586666666667E-08
9.5	44.994	7.123E-08
9.6	45.094	7.1338E-08
9.7	45.194	7.14906666666667E-08
9.8	45.294	7.1606E-08
9.9	45.394	7.19006666666667E-08
10.0	45.494	7.20463333333333E-08
10.1	45.594	7.22193333333333E-08
10.2	45.694	7.23546666666667E-08
10.3	45.794	7.25746666666667E-08
10.4	45.894	7.28763333333333E-08
10.5	45.994	7.29713333333333E-08
10.6	46.094	7.33943333333333E-08
10.7	46.194	7.35296666666667E-08
10.8	46.294	7.35266666666667E-08
10.9	46.394	7.37333333333333E-08
11.0	46.494	7.39263333333333E-08
11.1	46.594	7.4096E-08
11.2	46.694	7.42446666666667E-08
11.3	46.794	7.4597E-08
11.4	46.894	7.48003333333333E-08
11.5	46.994	7.49156666666667E-08
11.6	47.094	7.5217E-08
11.7	47.194	7.53253333333333E-08
11.8	47.294	7.56473333333333E-08
11.9	47.394	7.58373333333333E-08
12.0	47.494	7.61046666666667E-08
12.1	47.594	7.62876666666667E-08
12.2	47.694	7.6443E-08
12.3	47.794	7.66193333333333E-08
12.4	47.894	7.6779E-08
12.5	47.994	7.69686666666667E-08
12.6	48.094	7.73376666666667E-08
12.7	48.194	7.7656E-08
12.8	48.294	7.7968E-08
12.9	48.394	7.79136666666667E-08
13.0	48.494	7.79913333333333E-08
13.1	48.594	7.8242E-08
13.2	48.694	7.852E-08
13.3	48.794	7.8801E-08
13.4	48.894	7.89333333333333E-08
13.5	48.994	7.90586666666667E-08
13.6	49.094	7.94786666666667E-08
13.7	49.194	7.9756E-08
13.8	49.294	8.00103333333333E-08
13.9	49.394	8.00883333333334E-08
14.0	49.494	8.02676666666667E-08
14.1	49.594	8.06643333333333E-08
14.2	49.694	8.0837E-08
14.3	49.794	8.10063333333333E-08
14.4	49.894	8.12266666666667E-08
14.5	49.994	8.17516666666667E-08
14.6	50.094	8.186E-08
14.7	50.194	8.2138E-08
14.8	50.294	8.22936666666667E-08
14.9	50.394	8.25033333333333E-08
15.0	50.494	8.29506666666667E-08
15.1	50.594	8.2927E-08
15.2	50.694	8.34283333333333E-08
15.3	50.794	8.36993333333333E-08
15.4	50.894	8.39266666666667E-08
15.5	50.994	8.43463333333333E-08
15.6	51.094	8.44043333333333E-08
15.7	51.194	8.4814E-08
15.8	51.294	8.50613333333333E-08
15.9	51.394	8.51393333333333E-08
16.0	51.494	8.57593333333333E-08
16.1	51.594	8.5722E-08
16.2	51.694	8.61723333333333E-08
16.3	51.794	8.66973333333333E-08
16.4	51.894	8.6921E-08
16.5	51.994	8.70126666666667E-08
16.6	52.094	8.7209E-08
16.7	52.194	8.74936666666667E-08
16.8	52.294	8.8049E-08
16.9	52.394	8.8344E-08
17.0	52.494	8.86213333333333E-08
17.1	52.594	8.8801E-08
17.2	52.694	8.9045E-08
17.3	52.794	8.95736666666667E-08
17.4	52.894	8.97733333333333E-08
17.5	52.994	8.98546666666667E-08
17.6	53.094	9.06746666666667E-08
17.7	53.194	9.06916666666667E-08
17.8	53.294	9.08676666666667E-08
17.9	53.394	9.121E-08
18.0	53.494	9.1633E-08
18.1	53.594	9.16806666666667E-08
18.2	53.694	9.2121E-08
18.3	53.794	9.23276666666667E-08
18.4	53.894	9.29E-08
18.5	53.994	9.30696666666667E-08
18.6	54.094	9.3798E-08
18.7	54.194	9.46823333333333E-08
18.8	54.294	9.4475E-08
18.9	54.394	9.45533333333333E-08
19.0	54.494	9.5119E-08
19.1	54.594	9.56373333333333E-08
19.2	54.694	9.5993E-08
19.3	54.794	9.63523333333333E-08
19.4	54.894	9.65583333333333E-08
19.5	54.994	9.69853333333333E-08
19.6	55.094	9.71446666666667E-08
19.7	55.194	9.78053333333334E-08
19.8	55.294	9.8608E-08
19.9	55.394	9.89196666666667E-08
20.0	55.494	9.9584E-08
20.1	55.594	1.00503333333333E-07
20.2	55.694	1.00913333333333E-07
20.3	55.794	1.01236666666667E-07
20.4	55.894	1.0192E-07
20.5	55.994	1.02196666666667E-07
20.6	56.094	1.03063333333333E-07
20.7	56.194	1.0344E-07
20.8	56.294	1.0431E-07
20.9	56.394	1.05056666666667E-07
21.0	56.494	1.05343333333333E-07
21.1	56.594	1.06666666666667E-07
21.2	56.694	1.07026666666667E-07
21.3	56.794	1.0841E-07
21.4	56.894	1.08113333333333E-07
21.5	56.994	1.10196666666667E-07
21.6	57.094	1.09436666666667E-07
21.7	57.194	1.09916666666667E-07
21.8	57.294	1.12743333333333E-07
21.9	57.394	1.1238E-07
22.0	57.494	1.13026666666667E-07
22.1	57.594	1.13173333333333E-07
22.2	57.694	1.13926666666667E-07
22.3	57.794	1.15603333333333E-07
22.4	57.894	1.1657E-07
22.5	57.994	1.16293333333333E-07
22.6	58.094	1.178E-07
22.7	58.194	1.18233333333333E-07
22.8	58.294	1.19626666666667E-07
22.9	58.394	1.2127E-07
23.0	58.494	1.22056666666667E-07
23.1	58.594	1.23603333333333E-07
23.2	58.694	1.23826666666667E-07
23.3	58.794	1.25123333333333E-07
23.4	58.894	1.25923333333333E-07
23.5	58.994	1.26486666666667E-07
23.6	59.094	1.30466666666667E-07
23.7	59.194	1.30096666666667E-07
23.8	59.294	1.31453333333333E-07
23.9	59.394	1.3385E-07
24.0	59.494	1.35516666666667E-07
24.1	59.594	1.356E-07
24.2	59.694	1.39953333333333E-07
24.3	59.794	1.42723333333333E-07
24.4	59.894	1.47133333333333E-07
24.5	59.994	1.46443333333333E-07
24.6	60.094	1.4514E-07
24.7	60.194	1.476E-07
24.8	60.294	1.50483333333333E-07
24.9	60.394	1.52596666666667E-07
25.0	60.494	1.60453333333333E-07
25.1	60.594	1.6589E-07
25.2	60.694	1.61503333333333E-07
25.3	60.794	1.6497E-07
25.4	60.894	1.68273333333333E-07
25.5	60.994	1.65716666666667E-07
25.6	61.094	1.6825E-07
25.7	61.194	1.75423333333333E-07
25.8	61.294	1.77266666666667E-07
25.9	61.394	1.83333333333333E-07
26.0	61.494	1.82763333333333E-07
26.1	61.594	1.8859E-07
26.2	61.694	1.90306666666667E-07
26.3	61.794	1.89606666666667E-07
26.4	61.894	1.96086666666667E-07
26.5	61.994	2.0108E-07
26.6	62.094	2.02336666666667E-07
26.7	62.194	2.07933333333333E-07
26.8	62.294	2.0748E-07
26.9	62.394	2.13356666666667E-07
27.0	62.494	2.09526666666667E-07
27.1	62.594	2.18626666666667E-07
27.2	62.694	2.23083333333333E-07
27.3	62.794	2.29056666666667E-07
27.4	62.894	2.3599E-07
27.5	62.994	2.4534E-07
27.6	63.094	2.46726666666667E-07
27.7	63.194	2.51396666666667E-07
27.8	63.294	2.6037E-07
27.9	63.394	2.65786666666667E-07
28.0	63.494	2.8153E-07
28.1	63.594	2.83333333333333E-07
28.2	63.694	2.84756666666667E-07
28.3	63.794	2.9813E-07
28.4	63.894	2.94616666666667E-07
28.5	63.994	2.99546666666667E-07
28.6	64.094	3.09643333333333E-07
28.7	64.194	3.19763333333333E-07
28.8	64.294	4.04133333333333E-07
28.9	64.394	3.95866666666667E-07
29.0	64.494	4.13276666666667E-07
29.1	64.594	4.10266666666667E-07
29.2	64.694	4.1057E-07
29.3	64.794	4.38686666666667E-07
29.4	64.894	4.60366666666667E-07
29.5	64.994	4.53356666666667E-07
29.6	65.094	4.65106666666667E-07
29.7	65.194	4.9187E-07
29.8	65.294	5.08466666666667E-07
29.9	65.394	5.1809E-07
30.0	65.494	5.07656666666667E-07
30.1	65.594	5.11076666666667E-07
30.2	65.694	5.2527E-07
30.3	65.794	5.65003333333333E-07
30.4	65.894	5.70833333333333E-07
30.5	65.994	5.9729E-07
30.6	66.094	6.15886666666667E-07
30.7	66.194	6.25236666666667E-07
30.8	66.294	6.5515E-07
30.9	66.394	6.59216666666667E-07
31.0	66.494	6.51223333333333E-07
31.1	66.594	6.5962E-07
31.2	66.694	6.98646666666667E-07
31.3	66.794	7.17616666666667E-07
31.4	66.894	7.25816666666667E-07
31.5	66.994	7.40686666666667E-07
31.6	67.094	7.3303E-07
31.7	67.194	8.00986666666667E-07
31.8	67.294	7.48886666666667E-07
31.9	67.394	8.0813E-07
32.0	67.494	8.2629E-07
32.1	67.594	8.3364E-07
32.2	67.694	8.5163E-07
32.3	67.794	8.56573333333333E-07
32.4	67.894	8.89636666666667E-07
32.5	67.994	9.15723333333333E-07
32.6	68.094	9.3388E-07
32.7	68.194	9.49426666666667E-07
32.8	68.294	9.96493333333333E-07
32.9	68.394	1.03003333333333E-06
33.0	68.494	1.03993333333333E-06
33.1	68.594	1.0735E-06
33.2	68.694	1.0569E-06
33.3	68.794	1.08253333333333E-06
33.4	68.894	1.10836666666667E-06
33.5	68.994	1.1176E-06
33.6	69.094	1.1397E-06
33.7	69.194	1.19836666666667E-06
33.8	69.294	1.21563333333333E-06
33.9	69.394	1.23203333333333E-06
34.0	69.494	1.2706E-06
34.1	69.594	1.29613333333333E-06
34.2	69.694	1.33796666666667E-06
34.3	69.794	1.36993333333333E-06
34.4	69.894	1.4575E-06
34.5	69.994	1.49056666666667E-06
34.6	70.094	1.49716666666667E-06
34.7	70.194	1.5679E-06
34.8	70.294	1.59286666666667E-06
34.9	70.394	1.55346666666667E-06
35.0	70.494	1.6396E-06
35.1	70.594	1.68343333333333E-06
35.2	70.694	1.7619E-06
35.3	70.794	1.80846666666667E-06
35.4	70.894	1.8189E-06
35.5	70.994	1.84586666666667E-06
35.6	71.094	1.92936666666667E-06
35.7	71.194	1.9053E-06
35.8	71.294	1.99986666666667E-06
35.9	71.394	2.0225E-06
36.0	71.494	2.03313333333333E-06
36.1	71.594	2.13936666666667E-06
36.2	71.694	2.0998E-06
36.3	71.794	2.2361E-06
36.4	71.894	2.23943333333333E-06
36.5	71.994	2.33436666666667E-06
36.6	72.094	2.37063333333333E-06
36.7	72.194	2.343E-06
36.8	72.294	2.39043333333333E-06
36.9	72.394	2.45476666666667E-06
37.0	72.494	2.4843E-06
37.1	72.594	2.5635E-06
37.2	72.694	2.6088E-06
37.3	72.794	2.639E-06
37.4	72.894	2.70133333333333E-06
37.5	72.994	2.74383333333333E-06
37.6	73.094	2.88373333333333E-06
37.7	73.194	2.9116E-06
37.8	73.294	2.94573333333333E-06
37.9	73.394	3.09526666666667E-06
38.0	73.494	3.0508E-06
38.1	73.594	3.0658E-06
38.2	73.694	3.72953333333333E-06
38.3	73.794	4.0501E-06
38.4	73.894	4.1209E-06
38.5	73.994	4.39396666666667E-06
38.6	74.094	4.3689E-06
38.7	74.194	4.34076666666667E-06
38.8	74.294	4.6992E-06
38.9	74.394	4.60126666666667E-06
39.0	74.494	4.75643333333333E-06
39.1	74.594	4.83263333333333E-06
39.2	74.694	4.90243333333333E-06
39.3	74.794	4.91293333333333E-06
39.4	74.894	4.9773E-06
39.5	74.994	5.16496666666667E-06
39.6	75.094	5.12806666666667E-06
39.7	75.194	5.33063333333333E-06
39.8	75.294	5.45966666666667E-06
39.9	75.394	5.53793333333333E-06
40.0	75.494	5.66906666666667E-06
40.1	75.594	5.58773333333333E-06
40.2	75.694	5.62706666666667E-06
40.3	75.794	5.94106666666667E-06
40.4	75.894	6.1233E-06
40.5	75.994	6.11653333333333E-06
40.6	76.094	6.26726666666667E-06
40.7	76.194	6.1978E-06
40.8	76.294	6.40006666666667E-06
40.9	76.394	6.64773333333333E-06
41.0	76.494	6.92546666666667E-06
41.1	76.594	6.8259E-06
41.2	76.694	6.81776666666667E-06
41.3	76.794	7.13446666666667E-06
41.4	76.894	7.29233333333333E-06
41.5	76.994	7.50273333333333E-06
41.6	77.094	8.0085E-06
41.7	77.194	7.79203333333333E-06
41.8	77.294	7.85843333333333E-06
41.9	77.394	8.38486666666667E-06
42.0	77.494	8.10573333333333E-06
42.1	77.594	7.97766666666667E-06
42.2	77.694	8.43193333333333E-06
42.3	77.794	8.3005E-06
42.4	77.894	8.4062E-06
42.5	77.994	9.11623333333333E-06
42.6	78.094	9.1054E-06
42.7	78.194	9.21413333333333E-06
42.8	78.294	9.13993333333333E-06
42.9	78.394	9.5258E-06
43.0	78.494	9.71376666666667E-06
43.1	78.594	9.831E-06
43.2	78.694	1.02913333333333E-05
43.3	78.794	1.02013333333333E-05
43.4	78.894	1.02886666666667E-05
43.5	78.994	1.04036666666667E-05
43.6	79.094	1.03003333333333E-05
43.7	79.194	1.0755E-05
43.8	79.294	1.1051E-05
43.9	79.394	1.09316666666667E-05
44.0	79.494	1.1309E-05
44.1	79.594	1.12633333333333E-05
44.2	79.694	1.13833333333333E-05
44.3	79.794	1.1543E-05
44.4	79.894	1.2013E-05
44.5	79.994	1.20766666666667E-05
44.6	80.094	1.22243333333333E-05
44.7	80.194	1.22246666666667E-05
44.8	80.294	1.2177E-05
44.9	80.394	1.2837E-05
45.0	80.494	1.33956666666667E-05
45.1	80.594	1.33916666666667E-05
45.2	80.694	1.35216666666667E-05
45.3	80.794	1.3876E-05
45.4	80.894	1.37683333333333E-05
45.5	80.994	1.4009E-05
45.6	81.094	1.43846666666667E-05
45.7	81.194	1.45486666666667E-05
45.8	81.294	1.47316666666667E-05
45.9	81.394	1.50646666666667E-05
46.0	81.494	1.5874E-05
46.1	81.594	1.568E-05
46.2	81.694	1.58413333333333E-05
46.3	81.794	1.58946666666667E-05
46.4	81.894	1.6119E-05
46.5	81.994	1.58596666666667E-05
46.6	82.094	1.65056666666667E-05
46.7	82.194	1.66113333333333E-05
46.8	82.294	1.66973333333333E-05
46.9	82.394	1.6859E-05
47.0	82.494	1.7458E-05
47.1	82.594	1.77126666666667E-05
47.2	82.694	1.8015E-05
47.3	82.794	1.8773E-05
47.4	82.894	1.8442E-05
47.5	82.994	1.8882E-05
47.6	83.094	1.9104E-05
47.7	83.194	1.91766666666667E-05
47.8	83.294	1.98636666666667E-05
47.9	83.394	1.97006666666667E-05
48.0	83.494	1.9677E-05
48.1	83.594	2.01176666666667E-05
48.2	83.694	2.05796666666667E-05
48.3	83.794	2.07436666666667E-05
48.4	83.894	2.09733333333333E-05
48.5	83.994	2.16096666666667E-05
48.6	84.094	2.18716666666667E-05
48.7	84.194	2.15466666666667E-05
48.8	84.294	2.19143333333333E-05
48.9	84.394	2.2406E-05
49.0	84.494	2.2456E-05
49.1	84.594	2.25936666666667E-05
49.2	84.694	2.31163333333333E-05
49.3	84.794	2.33903333333333E-05
49.4	84.894	2.36823333333333E-05
49.5	84.994	2.37866666666667E-05
49.6	85.094	2.43466666666667E-05
49.7	85.194	2.4477E-05
49.8	85.294	2.51396666666667E-05
49.9	85.394	2.53093333333333E-05
50.0	85.494	2.54236666666667E-05
50.1	85.594	2.57753333333333E-05
50.2	85.694	2.59666666666667E-05
50.3	85.794	2.67306666666667E-05
50.4	85.894	2.673E-05
50.5	85.994	2.69383333333333E-05
50.6	86.094	2.6716E-05
50.7	86.194	2.79416666666667E-05
50.8	86.294	2.78613333333333E-05
50.9	86.394	2.8713E-05
51.0	86.494	2.80163333333333E-05
51.1	86.594	2.8935E-05
51.2	86.694	2.922E-05
51.3	86.794	2.9308E-05
51.4	86.894	3.0271E-05
51.5	86.994	2.99366666666667E-05
51.6	87.094	3.112E-05
51.7	87.194	3.2004E-05
51.8	87.294	3.1411E-05
51.9	87.394	3.95733333333333E-05
52.0	87.494	3.90276666666667E-05
52.1	87.594	3.96003333333333E-05
52.2	87.694	3.9224E-05
52.3	87.794	3.93936666666667E-05
52.4	87.894	4.03486666666667E-05
52.5	87.994	4.0718E-05
52.6	88.094	4.03423333333333E-05
52.7	88.194	4.09586666666667E-05
52.8	88.294	4.2429E-05
52.9	88.394	4.22796666666667E-05
53.0	88.494	4.2141E-05
53.1	88.594	4.2046E-05
53.2	88.694	4.46273333333333E-05
53.3	88.794	4.44816666666667E-05
53.4	88.894	4.41866666666667E-05
53.5	88.994	4.44716666666667E-05
53.6	89.094	4.5227E-05
